ASVs	Domain	Phylum	Class	Order	Family	Genus	Species
6cf3efd90bfca606855466f0b72502aa	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	uncultured_bacterium
6cef570f61ddc3b7396c4e07c5badf7b	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured	uncultured_bacterium
6cf8471c9765431a32419ef3feea46b4	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	uncultured_bacterium		
6cf7f42b5616878076765ba06add39ce	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
6cfc6317502181a5ad2d7c98d97ebe0b	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured_bacterium		
6cfbba142cbe6d654cc63b6aa7c9a8da	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Zambryskibacteria			
6cfd098cd2ab4ef6664fe517f6ddd203	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Plantactinospora	
6ce970134799e8f1d6b570675f798228	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
6cee4249768c722522f52fb91ab0c7c9	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	uncultured_bacterium		
6cfe1b31497b85c5e44e05e153068acb	Bacteria	Cyanobacteria	Sericytochromatia				
6cfc4859534904669eea2a76be0e7c80	Bacteria	Chloroflexi	JG30_KF_CM66	uncultured_bacterium			
6d0dd8445d9b84dd41b151093db8deee	Unassigned						
6cfd2bc117a41e4d9593164f814cbb91	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_bacterium
6d1d2cc824767f962284d1c360568dac	Bacteria	Chloroflexi	TK10				
6d19533e55a17526e45190c5ac6a9ccc	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
6d11b7f6bc556a35e9f20c09e224f1d5	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured_bacterium
6d1f6cf1ed2d62068592c0e316bc8672	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
6d23741213ca326463c620e806d9e3c3	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
6d231e02d78392d36a615c71c137d5d2	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
6d1e9c92fe9beba746e886ad7a9ffcc9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
6d2397a33cd69b23639fc345f2256f5e	Bacteria	Bacteroidota	Bacteroidia				
6d20aed7e071d5f6d58e39bf3910ff00	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group		
6d2a60443a0daa6558b60430dbadd111	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
6d307cd49138493fdc4e443f8dbe9475	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	uncultured_bacterium		
6d2765f92e46f485d21cfe7b4f9f098e	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
6d1e9e5ca5ecd1c1a027aaa116298f1a	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	uncultured_bacterium
6d0414ad3cc9fff3690ce9834152b63f	Bacteria	Verrucomicrobiota	Verrucomicrobiae				
6d3a6f5ebb0f305aeaae8a50c043de2f	Bacteria	Chloroflexi	Ktedonobacteria	C0119			
6d336a4887663afec8ddb5995357cc33	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
6d0532faebf09c98a99622a1d73a82e6	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium
6ce4f0de804aa62183d91c2938a8aa7c	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	uncultured_bacterium
6d4d77c30b445627a3b9b8e3cc2aa7af	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	
6d3be1f0ea79f63e04f4a480fbcd19a4	Bacteria	Myxococcota	Polyangia	Polyangiales			
6d417ef2ce7b9ae1a975c0c97621fde5	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
6d4c53d0acea708be0bbff51c15fa8c7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales			
6d4fc406cca8ba49fff41c321017bcff	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
6d2ad2d315ae872047fa63ae9bd869fd	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
6d5888934bf41441bd197f9c7343bb3b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_bacterium
6d3cb455187c59ea676c0cf9ae3201d7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae		
6d5077f06dde0759049acceb2b88027e	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH_PL14	uncultured_bacterium
6d5959acf76c482862d70440c1854481	Bacteria	Acidobacteriota	Subgroup_22	uncultured_bacterium			
6d4497a046a210c767cd9619a79bda81	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	uncultured_bacterium		
6d603abe9abce34a7e611df2838957c3	Bacteria	Myxococcota	Polyangia	Blfdi19	uncultured_bacterium		
6d62009d6fd168329a0cb4a24d0d4ad1	Bacteria	Acidobacteriota	Subgroup_25	uncultured_bacterium			
6d5b94736bf225ea5a29a009e78f8cc4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
6d58337906734582409c0731d7a1fa3c	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	metagenome
6d6c4730490d66e1f295dafb305d7f85	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
6d5c4262dee78e4d256d9b6bcd794071	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae		
6d6db61fe7747035bc2f0465c014050f	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV			
6d6c69a06e2f0f5450e396d73cda4846	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001_H03	uncultured_bacterium
6d702a9dc05d431fd6c968e205393d2f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SH3_11	
6a5ff91847999264b174a62130cda3dd	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Candidatus_Spiroplasma	uncultured_Mollicutes_bacterium	
6d75931e19b6e0a4cc4dd78f245854f9	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37_13	uncultured_bacterium	
6d75fef3f6e80e59dd72205377dc97f7	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
6d6ca0c556bb04b7d0c6767bbce020b7	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
6d6cd69351b11f43ee4f7e4504c272c8	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
6d79e4e121afbfb3653275385be69faf	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_bacterium
6d7e3f183b4a48b3a2f3b11fddaa03b9	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	metagenome		
6d848d108c1926c54d8a8d0c8e97f4c0	Bacteria	Patescibacteria	Parcubacteria				
6d7ec94fd3a0b05d4c84283712ddff0f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	uncultured_bacterium
6d48fd312703a7760cecbd541e165ece	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium
6d813646088cd2585349b579d1ad7a25	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured_bacterium
6d69cf0ca0f24236043bcfbe5d50d06e	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	
60823ee61a4ea7760c5a32dd28c9bb3e	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Woesebacteria	uncultured_bacterium		
6d8b20e10766c633745a9786353694cc	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
6d8e452164747c0981262f658622bbd9	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	
6d6ee36c41916c0ba153931c378e1f9d	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
6d825e29833f5d8184028735f787dd84	Bacteria	Myxococcota	Polyangia	mle1_27			
6c62c44a4aa28a5eb3f02ea2dad128e2	Unassigned						
6d9bff7d212ad577f61c210022e1db65	Unassigned						
6d89e8478ed6a856f1ed3bee632d25ac	Unassigned						
6d94082295a61bea1ba524444b337d13	Bacteria	Acidobacteriota	Subgroup_25	uncultured_bacterium			
6d9acf099998d46b65e1044fa9b3951e	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	uncultured_bacterium		
6da1d7b045bb15aaa5be7b0e1efcc8af	Bacteria	Patescibacteria	Parcubacteria				
6d914dfcf3c92d15f4d5c6a3a8942ced	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
6d8bba9c812eaf83b0533e9f73455045	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	uncultured_bacterium
6da247dd02a64d16373578328ee8c10a	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
6d94b455228802bc82865c2640406e18	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae		
6da61b0f99e0a65b7040fc1b4a62b7e3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae		
6da44accfe584a20526128ae3293066b	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	
6d97b178965e5a28a96baea8109053eb	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	
6db1e78aac987dea341ccba0d3e7f3d6	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	
6db397a4606b5bee133348b56ff227a3	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3_10	uncultured_bacterium
6da7c31dc2351f956562794cd9b46812	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	
6dab451236bd260b4353d4f6f5bc5282	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	uncultured_bacterium		
6d70290089db0df6b2f5ae3d7cb7157a	Bacteria	Acidobacteriota	Blastocatellia	11_24	uncultured_bacterium		
6da9a93193b07336574cccea8ca85909	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500_29_marine_group	uncultured_bacterium
6db1af0541a70c6b30bddd69d8f6e2cb	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexus		
6db7d0f4a24b0d8515f4f54112ece429	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured_bacterium	
6db3541b03f26e77a9e28ba5a1ea64d8	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
6db7f73399ae17209e2808611f5e21b1	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	
6db22ed46e57339ab9de9a1b7425a53f	Bacteria	Acidobacteriota	Subgroup_22	uncultured_bacterium			
6da8297747bae6efb64667a0f895bef6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
6dbc4d9d17ae17d3e4e06e1399e4ec7f	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
6dce247ef34b4aaf16b675d5d4fa223b	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
6dcebe0d90b1415f4d9b05bc6e01f1d0	Bacteria	Desulfobacterota	uncultured	uncultured_bacterium			
6dc3634a8581ac70aa4169919f5a0fbf	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured_bacterium	
6daa09e23ee0373d83e338637ad8f15c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechloromonas	
6dbe08b95cd274c542251fc6b4095283	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_bacterium
6dc406f56e1c640dce91c9e2d47d5e1a	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured_bacterium
6deb46dab3ec6814d0b9e3c2bcafaca9	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
6dd7ccaaab3ae8ddfa1fa7d7a9b8db13	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	uncultured_bacterium
6de4a436b002a87028a07a43676965a2	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured_bacterium	
6dead6f0d481b1ce760ca48658c3c2c8	Bacteria	Proteobacteria	Gammaproteobacteria				
6dd41fa44742898ff917ecadb8c3cc37	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	
6def7fd8fdc8c71dcb18dd57c2248490	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
6dd937f598506126676dd7cee92e64f6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	
6de4a659782808700723773908ada0b5	Bacteria	Latescibacterota	uncultured_bacterium				
6de8826469657bf9f94d12adaed73673	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
6deb47ada3db40491ba7bf60bff7b76b	Bacteria	Chloroflexi	Ktedonobacteria	C0119			
6dfeffc34b8127c0b3c23677c9cc6112	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Arachis_hypogaea_peanut_		
6dfcaa05439b819124a5ad4f411df26a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
6e03d0c4ac8157555e4c906d7bfed005	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	
6dd69ed0b455365b6a630b38a3be4bca	Bacteria	Latescibacterota	uncultured_bacterium				
6de0d954571e6f52f45306e3456dc6d5	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
6dcf2d42e7392ad3f350cd0f7647c5e3	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
6df60e8f529858e0519825569baf3d1b	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	uncultured_bacterium		
6e0a871c8d8136b7e5afa18754a0dfa3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	
6e0ebdd55d389cfa4305e74943efe8d4	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
6df7fc4eb141572dfa583d364d511b90	Bacteria	Proteobacteria	Gammaproteobacteria				
6e05e5f512a50c1434fe0aa3dfafadce	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
6e23397e92fe421b4566b2cfc75d12cc	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
6e158c6321c36f309f97dc46227b8e52	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767		
6e05b07c87ccbe3cf5f89b95ace5cdb6	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
6e2294c80e42aec1341027f611abe4a3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	
6e1d52b21619b6f4bd0f5136cd52f919	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
6df00974fb64295d23b10cf40ab80f9a	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ammopiptanthus_mongolicus	
6e25cb78083db174bb14fbd80528815b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
6e0f1392f49d755909e7db8ec13b45aa	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Aetherobacter	
6e2ec21e3295eb5832bacdfac7578b12	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	
6e3066006575692a93545d7450bfd7a0	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
6e1489e3997dd5a128cbfed769f59a76	Bacteria	Acidobacteriota	Subgroup_22				
6e33f2d053fc41f8decae0e2f24f94fa	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	uncultured	uncultured_bacterium
6e12259ab2e82d64a53bc8100bfcf994	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Novibacillus	
6e25debfe032160428c62330bae8b7f4	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
6e40312712120c7b601d93d9e9c82c58	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_bacterium
6dcc7b601af046214ee04845959210fe	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured		
6e45ca39bcce10f76bfaf6521049548b	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured_bacterium		
6e36610e4157bd1c39af9e2d28d683bd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF_JG30_B3		
6e40132ba28120f61f2c1138a35dfc2a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured_bacterium	
6e504b108d43f9a9aad6b72cb7ce8a94	Bacteria	Acidobacteriota	Acidobacteriae				
6e4b2f4a447ebfcdf1e94424892f26b3	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
6e4b4f30f91bcbf91b71ba94387476d1	Bacteria	Chloroflexi	Dehalococcoidia	S085	uncultured_bacterium		
6e34d7a7dd4c0f45647eb4c0ad2e26cb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
6e549c0204b27562a929652e74e07a2e	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	
6e547bae6072cee7fd4f1fae3a24f9bc	Bacteria	Myxococcota	Polyangia				
6e3702a70553ee5a8ade681e9fe03292	Bacteria	NB1_j	uncultured_bacterium				
6e5ac0172c9a3c9b48eb235d4a4464ef	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	
6e45f4d560d1d566b36a9e94bc8869cc	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
6e594c42c829f49ccdcae92e5d423c98	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
6e537aafb0286ed793624a42329eac5d	Bacteria	Cyanobacteria	Sericytochromatia	uncultured_bacterium			
6e61cb6aed90d02bd3d744216ea36ba5	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	uncultured		
6ccd139dffe25c5474f1b1900612aea5	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae		
6e76f41639fd6027b077625c674dfe14	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
6d5bb91cc2838385837cafab16aeeb4d	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Yanofskybacteria	uncultured_bacterium		
6e62dca2832bc5027502029ddc24d39d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3_93		
6e5b68c6670cfa8937b25e706b13a1ff	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
6e835ae1a0edd6d9b6faf4a46925a2b6	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
6e68f2d3739d9d76cbed83b4c87e72cc	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured		
6e7e94de71ed93faddcd8f4cecd3d1a6	Bacteria	Elusimicrobiota	Lineage_IIb	uncultured_bacterium			
6e6d05a4cc1d611ea53ee6d17cd2322d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	uncultured		
6e62a7dc03ae010d4a6b660dd1ac037d	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured		
6e83fc58b4fa4f56a5ff6f38f300d050	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae		
6e8c591a75cc578871e517e733e27858	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	uncultured	uncultured_bacterium	
6e8de5997d3949772c93077ad5bc5a1d	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
6e7ab7c8f80f465f800c45553fd0571d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	uncultured_bacterium
6e424753f46646646f927a9376f158b2	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	
6e5c550dfe9f96c066f76b760eafd8b0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	uncultured_bacterium
6e968e43e54acb1fe4eabd9cdf844047	Bacteria	Gemmatimonadota	S0134_terrestrial_group	uncultured_bacterium			
6e8387e2300f695cc8fcb46418fef227	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Tepidimicrobium		
6e9c03b4eac9b1d60b892422faca46d8	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	Syntrophomonas	uncultured_bacterium
6e654f55651bf93e851361551a09b126	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_bacterium
6e9a746710344445b1f6f83a130a7e98	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
6e93a6a8e15eb08d7745fd8876dc2a83	Bacteria	Actinobacteriota	Thermoleophilia	uncultured	uncultured_bacterium		
6e9e06eb2a5285020af8c920f5b736dd	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	
6e84f291be6a1df6a37383639896f3bc	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	
6ea742f0eb19d495b4d9c9cda229de4f	Bacteria	Latescibacterota	uncultured_bacterium				
6ea3e298b15206433ffcd3a4f4eb5899	Bacteria						
6eac31d1cb9c64fab64a0a05e74ae1ce	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
6eb98b36d2f62431cd9d9a80521a7af6	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	uncultured_bacterium	
6eafd6ae01bc86ce0819e2f19875409f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF_JG30_B3		
6eb1f269d95a8e146d7af3774fb1a6c0	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	uncultured_bacterium
6ebc65269e8c70969b06cbcccf2b1369	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured_bacterium		
6ec8b927eca4fd053e266ec33ef87979	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11_12_marine_group	uncultured_bacterium	
6ea3e1c0f4f7d8b373f70c6ebca780bd	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	
6ebb68fc586bbf15ceb2641f743ecb8b	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_Subgroup_1		
6ec3ca1129b2889598a14ea88b164d2a	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_bacterium
6eb876533f3d206f3bb6aa7828602f58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
6eb4717df66dcba8a9aeae46f26a4c61	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC_I_84	uncultured_bacterium	
6ebe2e1076a5b7928172708ae895c5a7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30_KF_CM45	uncultured_bacterium	
6ec8b9b5cd93ab7ac959ab797d5e1a56	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured		
6ececcd90587aa04a6a19870d81164cf	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_bacterium
6ec915fbbe96189ea1d36cf84d32f844	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
6ecf7c5bb1a6bbbda698cfe67c1c41db	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	uncultured_bacterium		
